wavelength |      transmission
     1.297 |    0.913978257186
     1.298 |    0.966591496482
     1.299 |    0.959011994937
       1.3 |    0.929613193049
     1.301 |    0.916048938623
     1.302 |    0.963308865909
     1.303 |    0.921231393402
     1.304 |    0.832708473165
     1.305 |    0.965320522448
     1.306 |    0.940803907612
     1.307 |      0.8280178466
     1.308 |    0.904541216327
     1.309 |    0.954300975928
      1.31 |    0.827735104583
     1.311 |    0.867616459719
     1.312 |    0.902644971119
     1.313 |    0.875865320961
     1.314 |    0.796230805213
     1.315 |    0.816714613467
     1.316 |    0.891459349924
     1.317 |    0.848919422486
     1.318 |    0.891784287585
     1.319 |     0.76249596753
      1.32 |    0.753620199045
     1.321 |    0.840369000849
     1.322 |    0.905357343579
     1.323 |    0.710503895754
     1.324 |    0.784702532121
     1.325 |    0.904790237823
     1.326 |    0.835047483343
     1.327 |    0.785468931825
     1.328 |    0.743153206629
     1.329 |     0.66420664507
      1.33 |    0.758625657611
     1.331 |    0.561187486453
     1.332 |    0.590914157176
     1.333 |    0.731415062116
     1.334 |    0.573272886544
     1.335 |    0.734725328634
     1.336 |    0.653859511064
     1.337 |    0.682140433807
     1.338 |    0.677753233409
     1.339 |    0.664740071891
      1.34 |    0.630013638103
     1.341 |    0.646556486339
     1.342 |    0.722038706621
     1.343 |    0.659574091403
     1.344 |    0.387958890573
     1.345 |    0.520991232111
     1.346 |    0.456266538146
     1.347 |    0.429828266758
     1.348 |   0.0818753581333
     1.349 |    0.254715750662
      1.35 |    0.247807628406
     1.351 |    0.123473405963
     1.352 |    0.107237237996
     1.353 |   0.0491832738031
     1.354 |   0.0506385594873
     1.355 |  0.00474679844161
     1.356 |   0.0113083756863
     1.357 |   0.0292286100004
     1.358 |   0.0074440257769
     1.359 |  0.00665631222823
      1.36 |  0.00481612649179
     1.361 | 0.000191041997523
     1.362 | 1.04878623104e-07
     1.363 |   0.0113962980534
     1.364 |  0.00337127601382
     1.365 |  2.9275316036e-05
     1.366 |   0.0120128467289
     1.367 |    0.005358568805
     1.368 | 3.10290570643e-06
     1.369 |  0.00232665366691
      1.37 |  0.00349400425097
     1.371 |  0.00049975077221
     1.372 | 0.000874327401741
     1.373 |  0.00795074195115
     1.374 |   0.0261616662294
     1.375 |   0.0309771772716
     1.376 |    0.041015609655
     1.377 |   0.0118904704007
     1.378 |   0.0883239831162
     1.379 |   0.0107984393303
      1.38 |   0.0262402594081
     1.381 |  0.00165385208036
     1.382 |  0.00449272546389
     1.383 | 0.000288119595713
     1.384 |  0.00249792211575
     1.385 |  0.00165727699572
     1.386 |  0.00783418887223
     1.387 |   0.0458037757478
     1.388 | 0.000525989587116
     1.389 |   0.0807263315018
      1.39 |   0.0644612731999
     1.391 |   0.0807890402161
     1.392 |     0.01797808796
     1.393 |   0.0380666242392
     1.394 |   0.0322528297491
     1.395 | 0.000207899525539
     1.396 | 0.000585930876222
     1.397 |   0.0146182243759
     1.398 |    0.127930007366
     1.399 |   0.0818131933163
       1.4 | 0.000359581310038
     1.401 | 0.000170507995478
     1.402 |    0.101106879736
     1.403 |   0.0954830781496
     1.404 |      0.0402552944
     1.405 | 0.000556015786088
     1.406 |    0.146067337379
     1.407 |    0.006815052062
     1.408 |    0.106445369152
     1.409 |   0.0510771318367
      1.41 |   0.0354528093116
     1.411 |   0.0862587854812
     1.412 |    0.112912758229
     1.413 |    0.325583005706
     1.414 |   0.0343988796204
     1.415 |   0.0150756874217
     1.416 |    0.317130761433
     1.417 |      0.1962415005
     1.418 |    0.196979126146
     1.419 |   0.0346415265136
      1.42 |    0.117730943804
     1.421 |    0.193891151764
     1.422 |    0.359672662909
     1.423 |    0.128210032494
     1.424 |    0.214208743817
     1.425 |    0.331192436652
     1.426 |    0.223567025966
     1.427 |    0.345576004177
     1.428 |    0.109107676228
     1.429 |    0.285577768773
      1.43 |    0.425503899932
     1.431 |    0.367778654232
     1.432 |   0.0836856017899
     1.433 |    0.312531881304
     1.434 |    0.193601117586
     1.435 |    0.303312821285
     1.436 |    0.323762064053
     1.437 |    0.273245046893
     1.438 |    0.177870022107
     1.439 |    0.368678137299
      1.44 |    0.327354961879
     1.441 |    0.287041509077
     1.442 |    0.302769939522
     1.443 |    0.322794523545
     1.444 |    0.418747428608
     1.445 |    0.350520085484
     1.446 |      0.1649571706
     1.447 |     0.31354414581
     1.448 |    0.616401605344
     1.449 |    0.556219021166
      1.45 |    0.238083165521
     1.451 |    0.105906893523
     1.452 |    0.386104686121
     1.453 |    0.508730302803
     1.454 |    0.658322286853
     1.455 |    0.441088742687
     1.456 |    0.550124264995
     1.457 |    0.641340026993
     1.458 |     0.61480497216
     1.459 |    0.715746614225
      1.46 |    0.469653829735
     1.461 |    0.504556187618
     1.462 |    0.641649855501
     1.463 |    0.298761955699
     1.464 |    0.745107312601
     1.465 |     0.48558284525
     1.466 |    0.457204579425
     1.467 |     0.34242512346
     1.468 |    0.516807934949
     1.469 |    0.527237872219
      1.47 |    0.355993740892
     1.471 |    0.145938282006
     1.472 |     0.36730863545
     1.473 |    0.460935310436
     1.474 |    0.535408642708
     1.475 |    0.784510553846
     1.476 |    0.438338892048
     1.477 |    0.435141908479
     1.478 |    0.402138462015
     1.479 |    0.615566387445
      1.48 |    0.375671610899
     1.481 |    0.630708765863
     1.482 |    0.410809656538
     1.483 |    0.707105282555
     1.484 |    0.618261298283
     1.485 |    0.624078294002
     1.486 |    0.607592586386
     1.487 |     0.43410853531
     1.488 |    0.554882954825
     1.489 |     0.80105542294
      1.49 |    0.714078979055
     1.491 |    0.775206524283
     1.492 |    0.709547983413
     1.493 |    0.737290953069
     1.494 |    0.798703103518
     1.495 |    0.762333730824
     1.496 |    0.769368796097
     1.497 |    0.855662803017
     1.498 |    0.774601057054
     1.499 |    0.848810413218
       1.5 |     0.89487687858
     1.501 |    0.908837753316
     1.502 |    0.892695069165
     1.503 |    0.824866621857
     1.504 |    0.689106197519
     1.505 |    0.806171355138
     1.506 |    0.939654492068
     1.507 |    0.934196297047
     1.508 |    0.908761419388
     1.509 |    0.759114677096
      1.51 |    0.947865103593
     1.511 |    0.933836493308
     1.512 |    0.937706075584
     1.513 |    0.918207645078
     1.514 |    0.871017775434
     1.515 |    0.955457691893
     1.516 |    0.925982840755
     1.517 |    0.921858361889
     1.518 |    0.909591575139
     1.519 |    0.899795337373
      1.52 |    0.942459182184
     1.521 |    0.987958207883
     1.522 |    0.956485639995
     1.523 |    0.976775767133
     1.524 |    0.980096473655
     1.525 |    0.950616377993
     1.526 |    0.953158542957
     1.527 |     0.94387828158
     1.528 |    0.983843110759
     1.529 |    0.969364961873
      1.53 |    0.960906106926
     1.531 |    0.957998605805
     1.532 |    0.985294045787
     1.533 |    0.981152759266
     1.534 |    0.975859338266
     1.535 |    0.968034817535
     1.536 |    0.975178823025
     1.537 |    0.975772822005
     1.538 |    0.984888747478
     1.539 |    0.977838694718
      1.54 |    0.981067115576
     1.541 |    0.982200981232
     1.542 |    0.974046691282
     1.543 |    0.982175367155
     1.544 |    0.976030281486
     1.545 |    0.988148435295
     1.546 |    0.984287177785
     1.547 |    0.986691374573
     1.548 |    0.988942585444
     1.549 |    0.989913966686
      1.55 |    0.989178574529
     1.551 |    0.987328271737
     1.552 |    0.983995319903
     1.553 |    0.990172102207
     1.554 |    0.988357463354
     1.555 |    0.989936240748
     1.556 |     0.99121048751
     1.557 |    0.990904851261
     1.558 |    0.991162737342
     1.559 |    0.989852825981
      1.56 |    0.990247879325
     1.561 |    0.989963491925
     1.562 |    0.987167046363
     1.563 |    0.989174082773
     1.564 |    0.987445669319
     1.565 |     0.99106402342
     1.566 |    0.988819225733
     1.567 |    0.988514408697
     1.568 |    0.984218877377
     1.569 |    0.972873668055
      1.57 |    0.959433447074
     1.571 |    0.928421853865
     1.572 |     0.92575241525
     1.573 |    0.926427903233
     1.574 |    0.940459716629
     1.575 |    0.975878375559
     1.576 |    0.969395749529
     1.577 |    0.938802002482
     1.578 |    0.946837054229
     1.579 |    0.947525348677
      1.58 |    0.950951292118
     1.581 |    0.955076143791
     1.582 |    0.972334497553
     1.583 |    0.979453901004
     1.584 |    0.983447615112
     1.585 |     0.98622998932
     1.586 |    0.986812881109
     1.587 |     0.98681026613
     1.588 |    0.990915046557
     1.589 |    0.991415225164
      1.59 |    0.989088712227
     1.591 |    0.991654690458
     1.592 |    0.987200922947
     1.593 |    0.991146408068
     1.594 |    0.988843150948
     1.595 |    0.990004170444
     1.596 |    0.989187542117
     1.597 |    0.985703136213
     1.598 |    0.986355874843
     1.599 |    0.977707644611
       1.6 |    0.958184400524
     1.601 |     0.94414351183
     1.602 |    0.927385876348
     1.603 |    0.925357273529
     1.604 |     0.93397303032
     1.605 |    0.966069904379
     1.606 |    0.976440312178
     1.607 |    0.954944455577
     1.608 |    0.946849045085
     1.609 |    0.946392915667
      1.61 |    0.946599495167
     1.611 |    0.952682917391
     1.612 |    0.964743325181
     1.613 |    0.970187036808
     1.614 |    0.979446330912
     1.615 |    0.983157043769
     1.616 |     0.98558236316
     1.617 |    0.985133166015
     1.618 |    0.989098986621
     1.619 |    0.986722059884
      1.62 |    0.990843189788
     1.621 |     0.99042363578
     1.622 |    0.990802908377
     1.623 |    0.991538651324
     1.624 |    0.990413970523
     1.625 |     0.99065355347
     1.626 |    0.990174276947
     1.627 |    0.990541171464
     1.628 |    0.989500435566
     1.629 |    0.989979441287
      1.63 |    0.989669861642
     1.631 |    0.987324931556
     1.632 |    0.987635486591
     1.633 |    0.983827049203
     1.634 |    0.989292093953
     1.635 |     0.97965426257
     1.636 |     0.99032764655
     1.637 |    0.989167669995
     1.638 |    0.974384981441
     1.639 |    0.986444779282
      1.64 |    0.961763717951
     1.641 |    0.986711009519
     1.642 |    0.982099783195
     1.643 |    0.961749113305
     1.644 |    0.984858060151
     1.645 |    0.983822799345
     1.646 |    0.957193128929
     1.647 |    0.988179217167
     1.648 |    0.960248020505
     1.649 |    0.981527144331
      1.65 |    0.983027905979
     1.651 |     0.95995419632
     1.652 |    0.978388930556
     1.653 |    0.985243576702
     1.654 |    0.966071508445
     1.655 |    0.986376766626
     1.656 |    0.983959683521
     1.657 |    0.975909474216
     1.658 |    0.988660859046
     1.659 |    0.985728173699
      1.66 |    0.989808876252
     1.661 |     0.98428176354
     1.662 |    0.978427867147
     1.663 |    0.986139179953
     1.664 |    0.989471409502
     1.665 |    0.966208473493
     1.666 |    0.900997238384
     1.667 |    0.970543112802
     1.668 |    0.987657983561
     1.669 |    0.982287481266
      1.67 |     0.99055452721
     1.671 |    0.983122015886
     1.672 |    0.989066504527
     1.673 |    0.990326269664
     1.674 |    0.977880343028
     1.675 |    0.986079214257
     1.676 |    0.987813464112
     1.677 |    0.984860366572
     1.678 |    0.969141658083
     1.679 |    0.991577793619
      1.68 |    0.988765855213
     1.681 |    0.979870060822
     1.682 |    0.990275328388
     1.683 |    0.990530355094
     1.684 |    0.960002543971
     1.685 |    0.991218431876
     1.686 |     0.99047491797
     1.687 |    0.972935875483
     1.688 |    0.990531685627
     1.689 |    0.986132319452
      1.69 |    0.988332480829
     1.691 |    0.940545554164
     1.692 |    0.968849018561
     1.693 |     0.99137216476
     1.694 |    0.975708165746
     1.695 |    0.988684216586
     1.696 |    0.991989052358
     1.697 |    0.911927932065
     1.698 |    0.990142048606
     1.699 |    0.990148355424
       1.7 |    0.969894485931
     1.701 |    0.950677052076
     1.702 |    0.988200929474
     1.703 |    0.981064505978
     1.704 |    0.972984850274
     1.705 |     0.97859760204
     1.706 |    0.971486264813
     1.707 |    0.964638417812
     1.708 |    0.957624779839
     1.709 |     0.88899794756
      1.71 |    0.985557618436
     1.711 |     0.97102802823
     1.712 |    0.986730832093
     1.713 |    0.982529393126
     1.714 |    0.909579755491
     1.715 |    0.956397684948
     1.716 |    0.932739038467
     1.717 |    0.987353951154
     1.718 |    0.988713421937
     1.719 |    0.990099006035
      1.72 |     0.98330477837
     1.721 |    0.842667028288
     1.722 |    0.973806341665
     1.723 |    0.972833806921
     1.724 |    0.860696424289
     1.725 |     0.90172291999
     1.726 |    0.951567624418
     1.727 |    0.979260830583
     1.728 |    0.975794803235
     1.729 |    0.912828042608
      1.73 |    0.987061206053
     1.731 |    0.981552517713
     1.732 |    0.758990878134
     1.733 |    0.974797462807
     1.734 |    0.981886692504
     1.735 |    0.981768926174
     1.736 |    0.847916232556
     1.737 |    0.865084160191
     1.738 |    0.973821657359
     1.739 |    0.981230670286
      1.74 |     0.89540370715
     1.741 |     0.84260192953
     1.742 |    0.915904147573
     1.743 |    0.980958516853
     1.744 |    0.883208980554
     1.745 |    0.960088410184
     1.746 |    0.968543965579
     1.747 |    0.593228526693
     1.748 |    0.938989191324
     1.749 |    0.975382207577
      1.75 |    0.979490563546
     1.751 |    0.926899183262
     1.752 |    0.857755600798
     1.753 |    0.964142174826
     1.754 |    0.980436041703
     1.755 |    0.798083027642
     1.756 |    0.955240920776
     1.757 |    0.718028294053
     1.758 |    0.918196282895
     1.759 |    0.982958998291
      1.76 |    0.977719310062
     1.761 |    0.840950825578
     1.762 |     0.90691870842
     1.763 |     0.80316231514
     1.764 |    0.969960222311
     1.765 |      0.9354324726
     1.766 |    0.482456095799
     1.767 |    0.930287063653
     1.768 |    0.904986249609
     1.769 |    0.916293972805
      1.77 |    0.833319548074
     1.771 |    0.794061936847
     1.772 |    0.963219547694
     1.773 |    0.910198887628
     1.774 |    0.661595866285
     1.775 |    0.880663015803
     1.776 |    0.617999474364
     1.777 |    0.859727472487
     1.778 |    0.793050316607
     1.779 |    0.550961981842
      1.78 |    0.900458544478
     1.781 |    0.574279607017
     1.782 |    0.816555221745
     1.783 |    0.869238659561
     1.784 |    0.745564475778
     1.785 |    0.434348781142
     1.786 |    0.552769188948
     1.787 |    0.611404896662
     1.788 |    0.869901305006
     1.789 |    0.808610446583
      1.79 |    0.815044861776
     1.791 |    0.496359402682
     1.792 |    0.591704050687
     1.793 |    0.546358176488
     1.794 |    0.406679873559
     1.795 |     0.54309971647
     1.796 |     0.58751627965
     1.797 |    0.527985794482
     1.798 |    0.582854536472
     1.799 |    0.841205116362
       1.8 |    0.164991361087
     1.801 |    0.120209378602
     1.802 |    0.159809011958
     1.803 |    0.321907122737
     1.804 |    0.380220201022
     1.805 |    0.604422959287
     1.806 |   0.0427624293912
     1.807 |    0.204569074357
     1.808 |    0.426124198607
     1.809 |    0.315872661255
      1.81 |    0.374608250062
     1.811 |   0.0404975811941
     1.812 |    0.181977879506
     1.813 |   0.0767690617495
     1.814 |    0.394574433399
     1.815 |     0.16534990458
     1.816 |   0.0208804415537
     1.817 |    0.143159614151
     1.818 |    0.268450779607
     1.819 |    0.129907524842
      1.82 |   0.0262258656198
     1.821 |  0.00477155623714
     1.822 |  0.00141289070103
     1.823 |    0.127293053036
     1.824 |    0.392277924322
     1.825 |    0.135526397394
     1.826 |   0.0149279793975
     1.827 |   0.0433912604182
     1.828 |   0.0307646200166
     1.829 |  0.00411871487795
      1.83 |  0.00854345976492
     1.831 |   0.0026220410205
     1.832 |    0.015663708867
     1.833 |   0.0047572470382
     1.834 |   0.0347744243504
     1.835 | 8.75912757888e-05
     1.836 | 8.91460989872e-05
     1.837 | 0.000141781711828
     1.838 | 6.15152719134e-06
     1.839 |  0.00345211905709
      1.84 | 5.77768224986e-07
     1.841 | 0.000565994899099
     1.842 | 8.02720264016e-13
     1.843 |  0.00542281802137
     1.844 |   0.0126963361113
     1.845 |   0.0638926956815
     1.846 |  0.00813874283347
     1.847 | 6.18281545407e-11
     1.848 | 4.54321294139e-09
     1.849 | 9.49687330454e-05
      1.85 |  0.00449272560907
     1.851 |   0.0090692291656
     1.852 |   0.0354059523125
     1.853 |  0.00030473115497
     1.854 | 2.70526028787e-07
     1.855 |  0.00518583937307
     1.856 |  0.00656994456354
     1.857 | 8.30209462969e-07
     1.858 |   0.0117049766967
     1.859 |  0.00404738895773
      1.86 | 1.46358743859e-09
     1.861 |  0.00100242021328
     1.862 |   0.0590310962658
     1.863 |    0.011580812142
     1.864 |  0.00811460363758
     1.865 |  0.00129447678203
     1.866 |   0.0576804774497
     1.867 |  0.00589058843713
     1.868 |  8.3756343886e-09
     1.869 | 0.000114611291298
      1.87 | 1.27384041941e-07
     1.871 | 2.47053719967e-08
     1.872 | 0.000107404482454
     1.873 | 2.17843846226e-06
     1.874 |  1.4617890482e-05
     1.875 | 0.000125575832942
     1.876 | 0.000197366080023
     1.877 | 3.33777584606e-06
     1.878 |  0.00215181086468
     1.879 |   0.0444836298368
      1.88 |   0.0672579359265
     1.881 |  0.00112773251617
     1.882 |   0.0668688568699
     1.883 |   0.0533526282606
     1.884 | 0.000643370084517
     1.885 |   0.0163311648505
     1.886 |   0.0381756926062
     1.887 |  0.00986725513972
     1.888 |     0.14206107306
     1.889 |   0.0785905623246
      1.89 | 0.000829326329376
     1.891 |   0.0113342851943
     1.892 | 0.000982115943309
     1.893 |  0.00412992065493
     1.894 |  0.00749947275886
     1.895 |   0.0996040935729
     1.896 |   0.0849598201028
     1.897 |   0.0524775348608
     1.898 |  0.00103042551556
     1.899 | 0.000254671316219
       1.9 | 4.82186705661e-08
     1.901 |  0.00301133417896
     1.902 |   0.0129764376081
     1.903 | 2.72794945032e-06
     1.904 |  0.00926238098306
     1.905 | 1.69225135797e-05
     1.906 | 3.59248601018e-06
     1.907 | 0.000426948542511
     1.908 |   0.0533899219449
     1.909 |   0.0302168238691
      1.91 |   0.0365026657831
     1.911 |  0.00260699513553
     1.912 |  0.00264667161062
     1.913 |  0.00126050204139
     1.914 | 2.43039652398e-06
     1.915 |   0.0166852393319
     1.916 |   0.0215378424616
     1.917 |    0.018019610736
     1.918 |    0.221154525759
     1.919 |   0.0896377469475
      1.92 | 1.51310617926e-06
     1.921 | 0.000490824714885
     1.922 |   0.0918474835703
     1.923 |    0.194907246174
     1.924 |   0.0127440198534
     1.925 |    0.160331964342
     1.926 |     0.22044321927
     1.927 |   0.0192511152394
     1.928 |   0.0395862806177
     1.929 |   0.0646584469574
      1.93 |   0.0983942441849
     1.931 |   0.0145344243673
     1.932 |    0.139925542201
     1.933 |     0.19623446921
     1.934 |   0.0611328226326
     1.935 |    0.398362528191
     1.936 |    0.141395641142
     1.937 |    0.118226883495
     1.938 |    0.105295414879
     1.939 |   0.0866352057728
      1.94 |    0.122016890583
     1.941 |    0.127432147663
     1.942 |    0.320759458405
     1.943 |    0.536537520768
     1.944 |    0.135790090397
     1.945 |   0.0872207682506
     1.946 |    0.307824620081
     1.947 |     0.33612410148
     1.948 |    0.202976943826
     1.949 |    0.215306496558
      1.95 |    0.375395065546
     1.951 |    0.405967371587
     1.952 |    0.480640173141
     1.953 |    0.241616665385
     1.954 |    0.270645772444
     1.955 |    0.283350876421
     1.956 |    0.175048194247
     1.957 |    0.213005687635
     1.958 |    0.189079570442
     1.959 |     0.17499225179
      1.96 |    0.539853990906
     1.961 |    0.374340167475
     1.962 |    0.505909710484
     1.963 |    0.233036714983
     1.964 |    0.327303866349
     1.965 |    0.430815077492
     1.966 |    0.567466853408
     1.967 |    0.578404740045
     1.968 |    0.548245295042
     1.969 |    0.602175111313
      1.97 |    0.780615951477
     1.971 |    0.587136582021
     1.972 |    0.370632981383
     1.973 |    0.789962539391
     1.974 |    0.538901623483
     1.975 |     0.79241898206
     1.976 |     0.68577544652
     1.977 |    0.900519038739
     1.978 |    0.805925534425
     1.979 |    0.854050113288
      1.98 |    0.335634418497
     1.981 |    0.768759196004
     1.982 |    0.885301366605
     1.983 |    0.756680939926
     1.984 |    0.936759572436
     1.985 |    0.809249496129
     1.986 |    0.947981795015
     1.987 |    0.530385478341
     1.988 |    0.881568265546
     1.989 |    0.937259584771
      1.99 |    0.578442755525
     1.991 |     0.80060099897
     1.992 |    0.922188069565
     1.993 |    0.948861575364
     1.994 |    0.779945284631
     1.995 |    0.872044426072
     1.996 |    0.757269096447
     1.997 |    0.679354054191
     1.998 |    0.516651258437
     1.999 |    0.521007882233
       2.0 |    0.520917672326
     2.001 |    0.366536236555
     2.002 |    0.293964471493
     2.003 |    0.239455973111
     2.004 |    0.302558819579
     2.005 |    0.267992075531
     2.006 |    0.224150492767
     2.007 |    0.358325421931
     2.008 |    0.537259081178
     2.009 |    0.627306781356
      2.01 |    0.460390570197
     2.011 |    0.432454836319
     2.012 |    0.398836099929
     2.013 |    0.434303882986
     2.014 |    0.334589086738
     2.015 |    0.495803063531
     2.016 |    0.448218185033
     2.017 |    0.307161050385
     2.018 |    0.524574185797
     2.019 |    0.535568476912
      2.02 |    0.553355578569
     2.021 |    0.519272931895
     2.022 |    0.695626396035
     2.023 |    0.700820757246
     2.024 |    0.752197146917
     2.025 |    0.771065354924
     2.026 |    0.849769530153
     2.027 |    0.866511353433
     2.028 |    0.758532265714
     2.029 |    0.811962305397
      2.03 |    0.908734262249
     2.031 |     0.89357878164
     2.032 |    0.937119112303
     2.033 |    0.851001106867
     2.034 |    0.942667425951
     2.035 |    0.947882840841
     2.036 |    0.948799350111
     2.037 |    0.952590536637
     2.038 |    0.920345171823
     2.039 |    0.941976831663
      2.04 |    0.825218588034
     2.041 |    0.917511785131
     2.042 |    0.927411086555
     2.043 |     0.90843431329
     2.044 |    0.868310656538
     2.045 |    0.921694612996
     2.046 |    0.933139814269
     2.047 |    0.897833565418
     2.048 |    0.859576282624
     2.049 |    0.803043642322
      2.05 |     0.75412831266
     2.051 |    0.771534427482
     2.052 |    0.703086305345
     2.053 |      0.6639170935
     2.054 |    0.612895815858
     2.055 |    0.729404493059
     2.056 |    0.637315562001
     2.057 |     0.61523564284
     2.058 |    0.763754795145
     2.059 |     0.73221640028
      2.06 |    0.883020564638
     2.061 |    0.840911487654
     2.062 |     0.72181580308
     2.063 |     0.76927592893
     2.064 |    0.665784937056
     2.065 |    0.770772208108
     2.066 |     0.73179183939
     2.067 |    0.680815085603
     2.068 |    0.795461261329
     2.069 |    0.769762995073
      2.07 |    0.708279768818
     2.071 |    0.813991724506
     2.072 |    0.829473297282
     2.073 |    0.776406371263
     2.074 |    0.859018600046
     2.075 |    0.870531997952
     2.076 |    0.878044046253
     2.077 |     0.89031454405
     2.078 |    0.830619507086
     2.079 |    0.953246980343
      2.08 |    0.962666801266
     2.081 |    0.954831205139
     2.082 |    0.932684771812
     2.083 |    0.925748964948
     2.084 |    0.943710478424
     2.085 |    0.879366407861
     2.086 |    0.926428731773
     2.087 |    0.958642856351
     2.088 |    0.948227355477
     2.089 |    0.943537502044
      2.09 |     0.93949798967
     2.091 |     0.96672097854
     2.092 |    0.957893261595
     2.093 |    0.962077724769
     2.094 |    0.914876312737
     2.095 |    0.975357166631
     2.096 |    0.979664756678
     2.097 |    0.975254727323
     2.098 |    0.970990888753
     2.099 |    0.891411407607
       2.1 |    0.955237636937
     2.101 |    0.980957605175
     2.102 |    0.890569346096
     2.103 |    0.987549073224
     2.104 |      0.9851491047
     2.105 |    0.973480089282
     2.106 |    0.984871535018
     2.107 |    0.980263325324
     2.108 |    0.983003726901
     2.109 |    0.984476785386
      2.11 |    0.959757195381
     2.111 |    0.984447779999
     2.112 |    0.938439340261
     2.113 |    0.971530109163
     2.114 |    0.989838198393
     2.115 |    0.983545332593
     2.116 |    0.971516916793
     2.117 |    0.987549992054
     2.118 |    0.974147238324
     2.119 |    0.917920887799
      2.12 |       0.946713105
     2.121 |    0.983796037731
     2.122 |    0.990362808971
     2.123 |    0.991512611714
     2.124 |      0.9569637739
     2.125 |    0.962871527499
     2.126 |    0.992452769099
     2.127 |    0.989260776283
     2.128 |    0.909886625668
     2.129 |    0.992745526288
      2.13 |    0.993638796539
     2.131 |    0.992474115634
     2.132 |    0.993344625377
     2.133 |    0.992624390774
     2.134 |    0.993921942214
     2.135 |    0.994095806789
     2.136 |    0.965813852082
     2.137 |    0.992492226712
     2.138 |    0.992334463563
     2.139 |    0.990621057815
      2.14 |    0.990382566684
     2.141 |    0.993903380401
     2.142 |    0.992457440021
     2.143 |    0.991536708273
     2.144 |     0.99335652853
     2.145 |    0.990314719883
     2.146 |    0.990416138437
     2.147 |    0.990325710089
     2.148 |    0.982889987463
     2.149 |    0.986913260702
      2.15 |    0.974924434335
     2.151 |    0.938948949347
     2.152 |    0.939375824564
     2.153 |    0.951626899539
     2.154 |    0.957105328024
     2.155 |    0.977974796671
     2.156 |    0.981317697066
     2.157 |    0.990866258989
     2.158 |    0.982220949321
     2.159 |    0.954097910429
      2.16 |    0.972230221913
     2.161 |     0.96712343019
     2.162 |    0.987068944325
     2.163 |    0.900093428865
     2.164 |    0.933638525383
     2.165 |    0.989810195229
     2.166 |    0.982959053389
     2.167 |    0.969934385042
     2.168 |    0.985397571581
     2.169 |    0.915433617964
      2.17 |    0.987251149111
     2.171 |    0.992401065169
     2.172 |    0.990924554635
     2.173 |    0.962422922306
     2.174 |    0.960852777487
     2.175 |    0.949396046466
     2.176 |    0.939517615143
     2.177 |    0.991677661809
     2.178 |    0.979014940662
     2.179 |    0.939208953182
      2.18 |    0.986224953379
     2.181 |    0.992545546801
     2.182 |    0.993365342192
     2.183 |    0.880135016627
     2.184 |    0.968716308288
     2.185 |     0.84495583478
     2.186 |    0.990064622746
     2.187 |    0.963257616876
     2.188 |    0.927002412527
     2.189 |    0.991007290604
      2.19 |    0.973640533718
     2.191 |    0.962006532934
     2.192 |     0.99395549196
     2.193 |    0.993392151866
     2.194 |    0.990887637475
     2.195 |    0.899981904366
     2.196 |    0.984832828333
     2.197 |     0.96324562261
     2.198 |    0.874298708148
     2.199 |    0.941649811617
       2.2 |    0.882272878425
     2.201 |    0.943876401378
     2.202 |    0.944726422492
     2.203 |    0.963612124607
     2.204 |    0.951699977245
     2.205 |    0.889610604409
     2.206 |    0.986019239534
     2.207 |    0.954845187512
     2.208 |    0.976245003465
     2.209 |    0.989387928118
      2.21 |    0.977628366359
     2.211 |    0.983202117564
     2.212 |    0.993041156248
     2.213 |    0.991397754275
     2.214 |    0.988420661613
     2.215 |    0.959165684925
     2.216 |     0.92397264209
     2.217 |    0.973776202675
     2.218 |    0.982984478873
     2.219 |    0.988790719488
      2.22 |    0.983737974326
     2.221 |    0.972919240467
     2.222 |    0.968864847168
     2.223 |    0.981447039788
     2.224 |    0.984888548475
     2.225 |    0.960843472687
     2.226 |    0.977867128625
     2.227 |    0.953659713004
     2.228 |    0.982106699587
     2.229 |    0.988720960747
      2.23 |    0.988801883405
     2.231 |    0.980931769828
     2.232 |    0.942554983418
     2.233 |     0.98063533411
     2.234 |     0.97123517246
     2.235 |     0.98119665079
     2.236 |     0.95873849947
     2.237 |    0.966203427456
     2.238 |    0.964932390793
     2.239 |    0.987561019462
      2.24 |    0.966885271181
     2.241 |    0.968859038075
     2.242 |    0.971980948881
     2.243 |    0.978385681692
     2.244 |    0.937363180531
     2.245 |    0.988829178848
     2.246 |    0.956995025507
     2.247 |    0.916813561718
     2.248 |    0.979464959468
     2.249 |    0.980747645546
      2.25 |    0.966997756239
     2.251 |     0.96197982585
     2.252 |    0.967478941082
     2.253 |    0.970683523706
     2.254 |    0.934317286116
     2.255 |    0.965892304516
     2.256 |    0.951659640866
     2.257 |    0.924645107441
     2.258 |    0.956115259697
     2.259 |    0.980183283504
      2.26 |    0.959996604942
     2.261 |     0.93209268254
     2.262 |    0.891413661512
     2.263 |    0.983077501873
     2.264 |    0.934415348565
     2.265 |    0.924155842454
     2.266 |    0.983464179038
     2.267 |    0.972404137426
     2.268 |    0.933556838959
     2.269 |    0.882758229133
      2.27 |     0.93659673369
     2.271 |    0.983221441945
     2.272 |    0.928878067513
     2.273 |     0.96310155668
     2.274 |    0.970306052403
     2.275 |    0.922485147328
     2.276 |    0.883143304946
     2.277 |    0.921896774234
     2.278 |     0.97084623658
     2.279 |    0.981536623633
      2.28 |    0.980369184173
